SE064306,53.772138,-1.90361,618,416
SK711893,53.396184,-0.931457,609,426
TM211262,51.890899,1.212487,576,449
SJ931636,53.169907,-2.103919,606,412
NZ517343,54.701508,-1.198486,636,426
NY000160,54.529816,-3.545999,636,398
SO716224,51.89986,-2.41343,581,404
SJ692410,52.965913,-2.459268,603,407
SD997155,53.636457,-2.005248,615,414
NY668423,54.774946,-2.516845,639,411
SX608594,50.418385,-3.960029,555,380
SS954105,50.884946,-3.487642,563,388
TQ808290,51.032353,0.577858,559,440
SK472066,52.655516,-1.302927,595,420
SU939068,50.853543,-0.666675,558,423
SP848286,51.949875,-0.766824,580,425
SD435635,54.064769,-2.863989,625,405
SX333871,50.660116,-4.359193,560,376
SX429992,50.771514,-4.228634,562,378
SS874450,51.193548,-3.612054,569,387
TQ467023,50.80213,0.081187,555,433
SU231468,51.220377,-1.669896,566,412
SU033970,51.672207,-1.952948,576,409
SK510595,53.130665,-1.23847,604,422
NZ584086,54.469846,-1.099639,631,427
TQ452468,51.202399,0.077705,563,434
SX791559,50.390977,-3.70144,553,384
SP657945,52.544833,-1.031877,592,423
SJ665574,53.113166,-2.501173,606,407
SY024803,50.614674,-3.380154,557,389
ST568632,51.366659,-2.621201,571,400
SE065765,54.18467,-1.901124,626,417
TF357259,52.814,0.01276,596,436
TQ415882,51.575345,0.041271,571,434
SK075233,52.807639,-1.889433,599,413
SE050178,53.657107,-1.925056,616,415
SE047106,53.592394,-1.929702,614,415
NY386223,54.592579,-2.950962,636,406
SU520507,51.253545,-1.255547,566,417
SE016370,53.829697,-1.976406,619,415
SU711063,50.852298,-0.990615,558,419
SK371983,53.480556,-1.441674,612,420
TQ737906,51.587908,0.506691,571,440
SW941576,50.382625,-4.896844,556,368
SD522018,53.511139,-2.721493,614,405
TQ978326,51.05909,0.821971,560,443
TL859211,51.857943,0.698866,576,443
SP294267,51.938474,-1.573015,581,415
SK241500,53.047163,-1.641206,603,417
TF066164,52.735167,-0.4219,595,431
SS777481,51.219415,-3.751859,570,386
SJ949714,53.240041,-2.077118,608,412
SE225705,54.130296,-1.656404,625,419
TQ364504,51.236919,-0.046806,564,432
SK058480,53.029694,-1.914215,603,413
SO504679,52.307409,-2.728158,590,402
NZ354726,55.047076,-1.446712,643,424
SZ491952,50.754772,-1.304596,556,415
TR086382,51.105558,0.979102,560,445
TQ904509,51.225958,0.726173,563,442
NZ036844,55.154354,-1.944254,646,419
TQ816834,51.520749,0.616886,569,441
SP773867,52.473204,-0.862668,590,425
NU002288,55.553328,-1.997587,654,419
SO702371,52.031946,-2.435056,584,404
NZ320146,54.526112,-1.506309,633,422
TQ748843,51.530977,0.519422,569,440
SK730108,52.69041,-0.920654,595,425
SX253674,50.480775,-4.463019,557,374
TL536065,51.736595,0.223782,574,437
SK335727,53.250698,-1.498624,607,419
SK733339,52.897989,-0.911045,599,425
SX388615,50.431628,-4.270363,556,377
SD992042,53.534889,-2.012778,613,414
TF171224,52.786909,-0.264322,596,433
SE542894,54.297778,-1.167931,627,426
TQ136156,50.929113,-0.384184,559,427
TQ303238,50.999283,-0.143741,560,430
SO995104,51.792696,-2.00792,578,409
SK538903,53.407215,-1.191422,610,423
NZ748128,54.505434,-0.84558,631,430
SD385912,54.313112,-2.946042,631,405
TA168098,53.572235,-0.236854,612,435
TQ924403,51.130083,0.749109,561,442
SU567035,50.828711,-1.195588,558,417
SE057639,54.071438,-1.913617,624,416
SY550939,50.743404,-2.638425,559,398
TQ723968,51.644031,0.489549,572,440
SK290148,52.730505,-1.571247,597,417
TL207345,51.996269,-0.242627,580,431
SO846697,52.325619,-2.226643,589,408
SK044958,53.45937,-1.93444,612,414
ST576533,51.277706,-2.608531,569,400
TF261250,52.808243,-0.129942,596,435
TL991487,52.101218,0.906298,580,446
TL749550,52.165978,0.556609,582,442
SP905090,51.772802,-0.689041,576,425
TM249841,52.409069,1.30592,586,451
SK929196,52.766451,-0.623828,596,428
ST686457,51.210084,-2.450167,567,402
TQ122286,51.04624,-0.400084,561,427
SW833432,50.249425,-5.040268,554,366
SD478113,53.596101,-2.789423,616,405
SP398544,52.186855,-1.418519,586,417
SJ516136,52.718322,-2.717219,598,403
SU493952,51.653876,-1.288038,574,418
SP531658,52.288216,-1.222206,587,420
NY609428,54.779014,-2.608625,639,410
TQ400630,51.349274,0.009666,566,433
SU530609,51.345161,-1.239706,568,417
NY317503,54.843273,-3.064299,641,405
SP581212,51.886777,-1.156503,579,420
TQ485728,51.435174,0.135731,568,435
SJ621873,53.381621,-2.570469,611,407
SP018491,52.140634,-1.974376,585,411
TQ453007,50.788104,0.060701,555,433
SD581102,53.58714,-2.633659,616,406
TR090273,51.007531,0.978517,558,445
SU368467,51.218761,-1.473747,566,414
NU058020,55.312483,-1.909373,649,420
TQ143054,50.83729,-0.377415,557,427
SP147788,52.407451,-1.784594,591,413
SP691935,52.535424,-0.981957,592,423
NZ124483,54.829815,-1.807716,639,420
SE749098,53.579885,-0.869434,613,427
TL813086,51.747187,0.62561,574,442
TQ412981,51.664377,0.040933,573,434
SU605321,51.085476,-1.13689,563,418
TL391247,51.903913,0.021245,578,434
NY179350,54.703741,-3.274806,639,402
SZ350865,50.677559,-1.505295,555,412
SZ131951,50.755798,-1.814938,557,409
NZ253672,54.999168,-1.605255,642,422
TL551807,52.402761,0.279187,587,439
NY816290,54.656189,-2.285935,636,414
SK138100,52.687955,-1.796533,596,414
TL878018,51.683977,0.715993,572,443
SO402915,52.518531,-2.881966,595,400
ST815603,51.341928,-2.266258,570,404
ST894927,51.633453,-2.15382,575,407
SP597364,52.023252,-1.13062,582,420
NY858455,54.804602,-2.221644,639,415
SE810950,54.344552,-0.754715,628,431
ST476062,50.853381,-2.745053,561,397
SD783802,54.217501,-2.3335,628,412
ST537679,51.408672,-2.666341,572,400
ST743928,51.633863,-2.371995,576,404
SO495396,52.05292,-2.737138,585,401
TF350966,53.449299,0.032134,609,438
NZ295821,55.132825,-1.538065,645,423
SX490595,50.416367,-4.126049,555,378
TL706306,51.94816,0.481622,578,440
TL738067,51.732496,0.516133,574,440
SU131855,51.568666,-1.811661,574,411
TQ594914,51.59932,0.300821,571,437
ST661480,51.230621,-2.486172,568,401
NZ517167,54.543358,-1.201588,632,426
ST667822,51.538159,-2.480793,574,402
SZ682992,50.788809,-1.033124,557,419
SS735097,50.873373,-3.798545,563,384
SX212858,50.644847,-4.529589,560,374
NZ809021,54.408361,-0.754323,629,431
TL907165,51.815014,0.765948,575,443
SU842038,50.828064,-0.805132,557,422
NY313195,54.56648,-3.063261,636,404
SD472855,54.262864,-2.811323,629,406
SK625041,52.6315,-1.077247,594,423
ST904623,51.360132,-2.138539,570,406
TG407099,52.633846,1.556421,590,455
TF668363,52.898685,0.4791,597,442
SU191682,51.412945,-1.726028,570,412
SW677307,50.131262,-5.251088,552,363
TL960267,51.904776,0.848521,577,445
NZ011183,54.560368,-1.983723,634,417
SX626738,50.548234,-3.940001,557,381
TQ246795,51.501145,-0.205547,570,431
ST480003,50.800366,-2.738533,560,397
NT892062,55.350136,-2.171067,650,417
SO552355,52.016552,-2.653481,584,402
ST902072,50.864669,-2.139905,560,405
SK503456,53.005795,-1.251101,602,421
SK229552,53.093957,-1.658736,604,417
TR070201,50.943595,0.945951,557,444
SU804362,51.119894,-0.851916,563,422
TR012354,51.083056,0.871982,560,443
SD555539,53.979672,-2.679249,623,407
SD650911,54.31472,-2.538727,630,410
SJ244301,52.863499,-3.123644,602,398
SP095142,51.826782,-1.862825,579,411
TA074424,53.867134,-0.367439,618,434
TL222485,52.121748,-0.215784,582,432
SD873803,54.218703,-2.195488,628,413
SX647948,50.737466,-3.91805,561,382
TQ828683,51.384733,0.626364,566,441
TQ251331,51.084022,-0.214597,561,430
NY721194,54.569482,-2.432265,635,411
SE273084,53.571934,-1.588459,613,419
ST524525,51.270102,-2.682969,569,399
SP302107,51.794582,-1.562775,578,414
TA197016,53.497914,-0.196218,610,435
TL885385,52.013331,0.746104,579,444
TQ814178,50.931554,0.580819,557,440
TL396872,52.46533,0.054229,589,436
SD528481,53.927308,-2.719516,623,406
TL827138,51.793436,0.648601,575,442
SS327149,50.909721,-4.380331,565,377
TQ793823,51.511603,0.583211,569,441
NZ941053,54.434842,-0.550006,629,433
ST029202,50.973456,-3.383642,565,389
SU558743,51.465368,-1.197403,571,418
SY402979,50.778033,-2.848812,560,396
TM019577,52.181011,0.952464,582,447
SX658654,50.473478,-3.89184,556,381
SJ392963,53.460365,-2.916431,613,403
ST773487,51.237472,-2.325815,568,403
NZ212518,54.860973,-1.670477,640,421
SD963335,53.798228,-2.056887,619,414
TM451893,52.447056,1.60611,587,455
SD331462,53.908061,-3.019063,623,403
TL071155,51.828295,-0.446536,577,428
NZ664052,54.438313,-0.976984,630,428
SY171981,50.776987,-3.176428,560,392
TL012973,52.56456,-0.5077,592,429
TQ946485,51.202987,0.784947,563,443
SX673841,50.641897,-3.877381,559,382
TL713071,51.736858,0.480165,574,440
SY507899,50.707087,-2.698828,558,397
SP503058,51.749085,-1.272057,576,418
SU745970,51.667285,-0.923447,574,422
TF142051,52.632078,-0.313309,593,432
SK505268,52.836792,-1.251041,598,421
NY159513,54.849851,-3.310562,642,402
SU787105,50.889075,-0.881768,558,421
SZ606917,50.722216,-1.142162,556,417
SU471324,51.089429,-1.328148,563,416
TL548263,51.914149,0.249994,578,437
TA114356,53.805201,-0.309101,616,435
SK200698,53.22531,-1.701132,607,417
ST726372,51.133861,-2.392257,566,402
SE434643,54.073241,-1.337477,623,423
TL181141,51.813497,-0.287465,576,430
TL016000,51.690006,-0.530846,574,427
TF246091,52.665732,-0.158215,593,434
TF440327,52.872934,0.138821,597,438
NY507159,54.536396,-2.762648,635,408
SP941343,51.999613,-0.629985,580,427
NY838320,54.683225,-2.252002,637,414
TQ796940,51.616598,0.593505,571,441
TL064217,51.884151,-0.454782,578,428
SX414542,50.366737,-4.230702,554,377
SP270564,52.205609,-1.605581,586,415
SP595802,52.417004,-1.12584,590,421
SX109856,50.639798,-4.675005,560,372
SU856481,51.226121,-0.774805,565,423
SD968178,53.65712,-2.049131,616,413
SD767224,53.697953,-2.353609,617,410
TG072314,52.84066,1.075753,595,449
SS927378,51.129849,-3.534087,568,388
NZ168239,54.610418,-1.740626,635,420
SX132765,50.558792,-4.637937,559,372
NY898628,54.960162,-2.160033,642,416
TF404729,53.235003,0.102885,604,438
TQ298662,51.380452,-0.135546,567,431
SS849313,51.06991,-3.643436,567,386
TQ564463,51.194952,0.237676,563,436
TM044146,51.793116,0.963307,574,446
NZ328556,54.894495,-1.489343,640,423
NY693777,55.093207,-2.481773,646,412
NY313157,54.532336,-3.062374,635,404
TQ438146,50.913393,0.044891,558,433
TF845422,52.945882,0.745281,598,445
SX584741,50.549928,-3.999359,557,380
SU613913,51.617635,-1.115281,573,420
TL332452,52.089557,-0.0565,581,434
TQ041393,51.143947,-0.512508,563,426
TQ706608,51.321154,0.447621,565,439
TG283009,52.558433,1.367321,589,452
TM056994,52.554012,1.032047,590,448
SP795959,52.555577,-0.828089,592,425
TQ321623,51.344874,-0.103964,567,432
SU519506,51.252655,-1.256994,566,417
TA220071,53.546796,-0.159424,611,436
SP460773,52.392235,-1.324715,589,419
TQ553321,51.067661,0.215829,561,435
TQ781857,51.542522,0.567655,570,440
SS722257,51.016891,-3.822629,566,384
SK431335,52.897659,-1.359998,600,420
SP906888,52.490034,-0.666347,590,427
SX179709,50.509966,-4.568918,558,373
NY285060,54.444792,-3.103284,634,403
SJ851575,53.114911,-2.223306,605,410
SJ260908,53.409248,-3.113909,613,400
NY150222,54.58826,-3.316076,637,401
SJ920115,52.701554,-2.119078,597,410
SD722327,53.790306,-2.422692,619,410
TQ809482,51.204793,0.588909,563,440
SP608051,51.741752,-1.120101,576,420
NZ172015,54.409101,-1.735735,631,419
SU769229,51.000801,-0.904738,561,421
SK265259,52.830414,-1.607371,599,417
NZ020710,55.033951,-1.969453,644,418
SU467234,51.008538,-1.335019,562,415
TL392097,51.769108,0.016666,575,434
TL367653,52.269301,0.00265,585,435
SP457417,52.072227,-1.333928,583,418
SO328585,52.221039,-2.984386,589,398
SP791147,51.825767,-0.852925,577,424
SJ852575,53.114913,-2.221812,605,410
SK813994,53.485476,-0.775492,611,428
SK797711,53.231399,-0.806723,606,427
TM337785,52.35513,1.431153,585,453
TL682418,52.049494,0.452229,580,440
SD209947,54.342135,-3.21744,632,402
TL039897,52.495753,-0.470258,590,430
TQ447830,51.527809,0.085279,570,434
SD399838,54.246782,-2.923038,629,405
TQ651957,51.636308,0.385069,572,438
TL476318,51.965517,0.147752,579,436
SK002719,53.24456,-1.997705,608,413
SP335739,52.362576,-1.508732,589,417
TF320865,53.359329,-0.017234,607,437
NZ008020,54.413883,-1.988402,631,416
TM144931,52.494069,1.157581,588,450
ST212197,50.971757,-3.122948,564,393
TL864844,52.426228,0.740815,587,444
SZ301939,50.744376,-1.57404,557,412
ST301377,51.134741,-2.999693,567,395
SD822675,54.103514,-2.27294,625,412
TL680560,52.177103,0.456319,583,440
SW997804,50.589351,-4.830395,560,370
SD408449,53.897316,-2.901619,622,404
TF926302,52.835301,0.858574,595,447
TQ540297,51.046446,0.196269,560,435
SO431801,52.416368,-2.837286,592,401
SO934557,52.199933,-2.097246,587,409
SD531980,54.37577,-2.72272,631,408
NY642703,55.026371,-2.560748,644,411
NY426265,54.630789,-2.88989,637,406
SP712357,52.015604,-0.963195,581,423
ST517031,50.825864,-2.686403,560,398
TL184076,51.755019,-0.285332,575,430
SD679221,53.694788,-2.486856,617,409
SD722661,54.090487,-2.425739,625,410
TM540924,52.470804,1.73914,587,457
SD709126,53.60958,-2.440532,616,409
SD893671,54.100116,-2.164345,625,413
TM095549,52.153042,1.061731,581,448
SD883910,54.31489,-2.180572,629,414
SJ993583,53.122311,-2.011159,605,413
SO467993,52.589321,-2.78744,596,402
TL890074,51.733867,0.736365,573,443
TQ797132,50.890762,0.554388,557,439
SJ973395,52.95331,-2.040883,602,412
TR027623,51.324099,0.908555,565,444
SO936087,51.777374,-2.093434,578,408
SD653529,53.971437,-2.529714,623,409
TL575425,52.058925,0.296651,580,438
TL111277,51.937159,-0.384591,579,429
SK054880,53.38925,-1.919511,610,415
SE581526,53.966652,-1.115089,621,425
NY714473,54.820161,-2.445834,640,412
SS796153,50.925011,-3.713738,564,385
SZ489882,50.691845,-1.308358,555,415
TA224695,54.107252,-0.128568,622,437
SU630118,50.902688,-1.10472,559,418
TF712210,52.7599,0.536425,594,443
SD456283,53.748659,-2.825643,619,405
SU728383,51.13979,-0.960059,564,420
ST663687,51.416755,-2.485269,572,402
SJ303004,52.59735,-3.029712,596,399
TQ290312,51.066083,-0.159624,561,430
SU976611,51.341055,-0.599459,567,425
TL275296,51.950719,-0.145455,579,432
SX290991,50.766684,-4.425535,562,376
SW907639,50.438007,-4.948114,557,368
SE246324,53.787777,-1.627332,618,419
ST964833,51.549024,-2.052583,574,408
TF208893,53.38716,-0.184362,608,435
TR117554,51.258867,1.033447,563,446
TQ282581,51.308021,-0.16144,566,431
SU543161,50.942234,-1.227791,560,417
ST912750,51.474338,-2.127367,572,407
ST438515,51.260327,-2.806074,569,398
SU456829,51.543602,-1.343114,572,417
NY844121,54.504409,-2.241634,633,414
SU993751,51.466604,-0.571144,570,426
SY321968,50.76725,-2.963477,560,394
TQ076767,51.479469,-0.451216,570,428
SD987501,53.947438,-2.020525,622,415
NZ827108,54.486239,-0.724171,631,431
SO631713,52.338976,-2.542273,590,404
TQ068078,50.860296,-0.483186,557,426
SO772789,52.408068,-2.335847,591,407
SX201957,50.733448,-4.549952,562,374
ST647048,50.842091,-2.502005,560,400
SJ911958,53.459311,-2.134747,612,412
SD568176,53.653543,-2.654324,617,406
SZ567871,50.681247,-1.198111,555,416
TL771364,51.998223,0.579089,579,441
TL873623,52.227467,0.741731,583,444
NY575537,54.876682,-2.663085,641,410
TQ393399,51.141861,-0.009362,562,433
TF103812,53.316679,-0.344986,607,433
SO869937,52.541438,-2.193841,594,409
SK174898,53.405172,-1.738982,610,417
TF736090,52.651369,0.565622,592,443
TF001336,52.890974,-0.512865,598,430
TR129598,51.297928,1.053239,564,446
SE667974,54.368186,-0.974109,629,428
TM235745,52.323479,1.278981,584,451
ST774649,51.38314,-2.325412,571,404
TL245100,51.775264,-0.196143,575,432
TL524141,51.805204,0.20975,575,437
TQ499863,51.556104,0.161588,571,435
SU328172,50.953747,-1.533691,561,413
TQ247641,51.362722,-0.209526,567,430
TA172686,54.100377,-0.208409,622,436
TL015674,52.295794,-0.512351,586,429
SK838064,52.649303,-0.762024,594,426
TQ016259,51.023941,-0.551999,561,425
NY251239,54.605133,-3.160254,637,403
NZ671141,54.518191,-0.964175,632,429
SX917791,50.601997,-3.530985,557,387
TL274962,52.549176,-0.121801,591,434
SP267410,52.067173,-1.611177,583,415
TF091718,53.232468,-0.366215,605,433
TQ482808,51.507135,0.134772,569,435
NY435360,54.716254,-2.87779,638,407
ST128074,50.859966,-3.239613,562,391
SK459158,52.738326,-1.320862,596,420
SK094338,52.901997,-1.860947,600,414
SE633031,53.521199,-1.045964,612,425
SX788987,50.775637,-3.719618,561,385
TL973735,52.32454,0.894501,585,446
ST367430,51.183161,-2.90631,568,396
SP091880,52.49028,-1.866665,592,413
TQ099846,51.550032,-0.415648,571,428
SU307338,51.103128,-1.562184,564,413
SD871394,53.851109,-2.196809,620,412
ST803258,51.03167,-2.281587,564,403
SJ826043,52.636608,-2.257802,596,408
TQ377771,51.476541,-0.017866,569,433
TQ406353,51.100206,0.007416,562,433
NZ336266,54.633845,-1.480219,635,423
NY361683,55.005582,-2.999799,645,406
TA095199,53.664551,-0.343494,614,434
SE995052,53.534467,-0.499466,611,432
SK759541,53.079174,-0.867665,603,426
ST056362,51.117739,-3.349372,567,390
TQ744144,50.903167,0.47968,557,438
SK923542,53.077492,-0.622888,602,429
SP583619,52.252632,-1.146653,586,421
TQ308894,51.588712,-0.112596,571,432
SD347323,53.783353,-2.991754,620,403
SK637487,53.032232,-1.050823,602,424
SO811196,51.87509,-2.275208,581,406
TQ489556,51.280521,0.134285,565,434
NY553115,54.497284,-2.690895,634,408
NZ305868,55.174997,-1.521877,646,424
SD872247,53.718989,-2.194675,617,412
TQ356136,50.90639,-0.072052,558,431
SU357216,50.993139,-1.491976,562,413
ST019268,51.032617,-3.399666,566,389
TQ160556,51.288167,-0.337196,566,429
SP866573,52.207563,-0.73336,585,426
TA028875,54.27325,-0.422074,626,434
TQ723213,50.965787,0.453104,558,438
NZ146712,55.035539,-1.772312,643,421
SK268856,53.367029,-1.59795,609,418
NT981524,55.765373,-2.031043,658,420
SK380598,53.134445,-1.432716,604,420
SU852229,50.999633,-0.78648,561,422
SU772270,51.037622,-0.899591,561,421
NU235059,55.347002,-1.630189,649,423
SD535705,54.128677,-2.71229,626,407
SW794494,50.303659,-5.098505,555,365
SK432857,53.366844,-1.351488,609,421
SX059806,50.593242,-4.743017,560,371
SZ425859,50.671665,-1.399223,555,414
SZ045950,50.755028,-1.936857,558,407
SD881185,53.663285,-2.180798,616,412
TL502243,51.897439,0.182296,577,437
SD574352,53.811772,-2.647675,620,407
SK992246,52.810264,-0.528974,597,430
TG098436,52.949162,1.122162,597,450
SE345204,53.679365,-1.478411,616,420
SK609215,52.78808,-1.097664,597,423
TQ596279,51.028745,0.275298,560,436
TL710431,52.060314,0.493671,580,441
TQ523414,51.15203,0.176969,562,435
SE394987,54.382707,-1.394093,630,423
NY849392,54.747962,-2.235316,638,414
NZ084254,54.624106,-1.870637,635,418
ST556116,50.902608,-2.632068,562,399
TL336578,52.202674,-0.045714,584,434
TQ900850,51.532357,0.738679,569,443
SO501587,52.224678,-2.731196,588,401
TQ564036,50.811276,0.219288,555,435
SD719545,53.986218,-2.429249,623,410
SO719534,52.178577,-2.411624,587,405
SX770562,50.393238,-3.731066,554,383
SW703199,50.035296,-5.208282,550,363
SK391473,53.022009,-1.417793,602,419
SU835144,50.923464,-0.81265,559,422
SE155121,53.60567,-1.766463,614,417
SS988010,50.80015,-3.436698,561,388
SU304822,51.53833,-1.56235,573,414
SE050334,53.79732,-1.924807,619,415
SP444086,51.774757,-1.357157,577,417
SK927334,52.890503,-0.622875,598,429
NY389564,54.899013,-2.953493,642,407
TQ960877,51.554554,0.826576,570,444
TQ034178,50.950807,-0.528647,559,425
SY653858,50.671274,-2.491689,557,400
TL792327,51.964319,0.607714,578,442
SO495284,51.952233,-2.735485,583,400
TQ208870,51.569374,-0.257694,571,430
ST310089,50.875913,-2.981351,562,394
TM259475,52.080162,1.29614,580,451
SE220224,53.698015,-1.667505,616,418
SK597114,52.697431,-1.117291,595,422
NY909121,54.504568,-2.141258,633,415
SJ815224,52.79928,-2.275079,599,408
ST362664,51.393485,-2.917648,572,397
TM410841,52.40222,1.542157,586,454
TF590010,52.583985,0.346152,591,440
SZ548810,50.626578,-1.225903,554,416
SJ413275,52.84224,-2.872181,601,401
NZ063407,54.761631,-1.902834,638,418
ST375286,51.053779,-2.892367,565,396
TM382605,52.191671,1.4844,582,453
SK909762,53.275431,-0.63753,606,429
SJ766927,53.431001,-2.352893,612,409
SD829866,54.275194,-2.263325,629,413
ST074374,51.128821,-3.323971,567,391
SD901742,54.163943,-2.152346,626,414
NY665530,54.871077,-2.52275,641,411
TQ468754,51.458979,0.11237,569,435
TG147053,52.603459,1.16988,590,450
NZ389606,54.938987,-1.393566,641,425
TQ040837,51.54306,-0.500973,571,427
SP826711,52.332215,-0.788506,587,426
SK987652,53.175194,-0.524002,604,431
SU969366,51.120939,-0.616127,563,425
TM233628,52.218546,1.268312,582,451
TQ880129,50.885427,0.672112,556,441
TF042026,52.611622,-0.461792,593,430
TL192208,51.873475,-0.269208,577,431
SS486112,50.880864,-4.152815,564,380
SX357744,50.546683,-4.319646,558,376
ST849486,51.236826,-2.216949,568,405
SP717487,52.132397,-0.953181,584,423
SD778963,54.362171,-2.342366,631,412
TG126243,52.77483,1.151185,594,450
